"COD_RIP","COD_REG","COD_PROV","COD_CM","COD_UTS","PRO_COM","PRO_COM_T","COMUNE","COMUNE_A","CC_UTS","Shape_Leng","Shape_Area"
"19","19","082",282,"282",82063,"082063","San Cipirello",NA,0,28352.1904945,20852039.4313
"19","19","082",282,"282",82064,"082064","San Giuseppe Jato",NA,0,41116.3834871,29781473.2708
"19","19","082",282,"282",82065,"082065","San Mauro Castelverde",NA,0,63980.1489369,114365242.334
"19","19","082",282,"282",82066,"082066","Santa Cristina Gela",NA,0,44231.3671379,38741448.3289
"19","19","082",282,"282",82067,"082067","Santa Flavia",NA,0,33144.977246,14599325.6085
"19","19","082",282,"282",82068,"082068","Sciara",NA,0,33122.5045014,31193038.8634
"19","19","082",282,"282",82069,"082069","Sclafani Bagni",NA,0,117209.028977,134902122.006
"19","19","082",282,"282",82070,"082070","Termini Imerese",NA,0,79978.5596243,76761880.9802
"19","19","082",282,"282",82071,"082071","Terrasini",NA,0,33672.3586513,19845336.0542
"19","19","082",282,"282",82072,"082072","Torretta",NA,0,37827.999007,25542221.43
"19","19","082",282,"282",82073,"082073","Trabia",NA,0,31828.463569,22126149.924
"19","19","082",282,"282",82074,"082074","Trappeto",NA,0,17157.6223324,4195819.73452
"19","19","082",282,"282",82075,"082075","Ustica",NA,0,17705.2263527,8212290.60613
"19","19","082",282,"282",82076,"082076","Valledolmo",NA,0,24564.2683057,25779277.2076
"19","19","082",282,"282",82077,"082077","Ventimiglia di Sicilia",NA,0,34650.698976,26900259.0675
"19","19","082",282,"282",82078,"082078","Vicari",NA,0,56135.223406,85947853.9761
"19","19","082",282,"282",82079,"082079","Villabate",NA,0,10240.6121086,3797635.85399
"19","19","082",282,"282",82080,"082080","Villafrati",NA,0,29282.6346874,25644147.4383
"19","19","082",282,"282",82081,"082081","Scillato",NA,0,31978.7785743,31695639.4168
"19","19","082",282,"282",82082,"082082","Blufi",NA,0,35332.1173121,21981278.2534
"19","19","083",283,"283",83001,"083001","Alcara li Fusi",NA,0,42181.8650893,62934529.5724
"19","19","083",283,"283",83002,"083002","Alì",NA,0,23570.5628837,15938577.614
"19","19","083",283,"283",83003,"083003","Alì Terme",NA,0,16372.8918687,6274442.25403
"19","19","083",283,"283",83004,"083004","Antillo",NA,0,32874.7656686,43634491.3113
"19","19","083",283,"283",83005,"083005","Barcellona Pozzo di Gotto",NA,0,37004.65701,59144190.3099
"19","19","083",283,"283",83006,"083006","Basicò",NA,0,16829.3327162,12068565.3477
"19","19","083",283,"283",83007,"083007","Brolo",NA,0,15285.9537268,7690014.43152
"19","19","083",283,"283",83008,"083008","Capizzi",NA,0,44881.6144362,70166462.2985
"19","19","083",283,"283",83009,"083009","Capo d'Orlando",NA,0,26114.3675294,14602473.3269
"19","19","083",283,"283",83010,"083010","Capri Leone",NA,0,12828.3963901,6764381.56222
"19","19","083",283,"283",83011,"083011","Caronia",NA,0,64944.1574386,227280839.923
"19","19","083",283,"283",83012,"083012","Casalvecchio Siculo",NA,0,35652.7253607,33621829.3958
"19","19","083",283,"283",83013,"083013","Castel di Lucio",NA,0,26320.4802937,28777992.3144
"19","19","083",283,"283",83014,"083014","Castell'Umberto",NA,0,16752.2162841,11428141.2583
"19","19","083",283,"283",83015,"083015","Castelmola",NA,0,17730.7820298,16828044.8983
"19","19","083",283,"283",83016,"083016","Castroreale",NA,0,42039.769309,53069498.808
"19","19","083",283,"283",83017,"083017","Cesarò",NA,0,108157.289699,216930422.116
"19","19","083",283,"283",83018,"083018","Condrò",NA,0,15348.969599,5278707.07844
"19","19","083",283,"283",83019,"083019","Falcone",NA,0,16061.4438923,9345971.35054
"19","19","083",283,"283",83020,"083020","Ficarra",NA,0,21235.2745401,18656473.9616
"19","19","083",283,"283",83021,"083021","Fiumedinisi",NA,0,41656.5373631,36693745.1731
"19","19","083",283,"283",83022,"083022","Floresta",NA,0,27673.0124063,31331157.7854
"19","19","083",283,"283",83023,"083023","Fondachelli-Fantina",NA,0,31724.3236772,42211554.658
"19","19","083",283,"283",83024,"083024","Forza d'Agrò",NA,0,25819.8067877,11188920.1241
"19","19","083",283,"283",83025,"083025","Francavilla di Sicilia",NA,0,43097.253318,82726271.4658
"19","19","083",283,"283",83026,"083026","Frazzanò",NA,0,13011.0786166,6998098.9268
"19","19","083",283,"283",83027,"083027","Furci Siculo",NA,0,33598.1004135,17913254.8933
"19","19","083",283,"283",83028,"083028","Furnari",NA,0,19507.3400407,13554327.4418
"19","19","083",283,"283",83029,"083029","Gaggi",NA,0,12005.8943553,7650413.74375
"19","19","083",283,"283",83030,"083030","Galati Mamertino",NA,0,31624.7192281,39310764.4741
"19","19","083",283,"283",83031,"083031","Gallodoro",NA,0,14941.4524478,6908279.47953
"19","19","083",283,"283",83032,"083032","Giardini-Naxos",NA,0,14256.4666945,5360616.77795
"19","19","083",283,"283",83033,"083033","Gioiosa Marea",NA,0,29250.1424108,26491670.0242
"19","19","083",283,"283",83034,"083034","Graniti",NA,0,17096.2382604,10047474.0741
"19","19","083",283,"283",83035,"083035","Gualtieri Sicaminò",NA,0,24969.4042754,14383766.0734
"19","19","083",283,"283",83036,"083036","Itala",NA,0,16427.7628425,10983502.3362
"19","19","083",283,"283",83037,"083037","Leni",NA,0,14198.995096,8794100.6607
"19","19","083",283,"283",83038,"083038","Letojanni",NA,0,16122.1767007,6724056.42506
"19","19","083",283,"283",83039,"083039","Librizzi",NA,0,23472.1130841,23386346.7449
"19","19","083",283,"283",83040,"083040","Limina",NA,0,15593.6739663,9992507.31853
"19","19","083",283,"283",83041,"083041","Lipari",NA,0,123150.381811,90128098.3371
"19","19","083",283,"283",83042,"083042","Longi",NA,0,53178.7783886,42109772.1559
"19","19","083",283,"283",83043,"083043","Malfa",NA,0,17143.7343353,8744433.36788
"19","19","083",283,"283",83044,"083044","Malvagna",NA,0,15914.0489803,6709419.3994
"19","19","083",283,"283",83045,"083045","Mandanici",NA,0,16228.6596952,11853621.3602
"19","19","083",283,"283",83046,"083046","Mazzarrà Sant'Andrea",NA,0,15212.0537825,6694156.57477
"19","19","083",283,"283",83047,"083047","Merì",NA,0,7643.68946718,1850380.00948
"19","19","083",283,"283",83048,"083048","Messina",NA,1,94922.4916672,213124331.803
"19","19","083",283,"283",83049,"083049","Milazzo",NA,0,38358.9419018,24856228.2164
"19","19","083",283,"283",83050,"083050","Militello Rosmarino",NA,0,46390.9899581,29535545.4052
"19","19","083",283,"283",83051,"083051","Mirto",NA,0,15354.5277282,9269128.82192
"19","19","083",283,"283",83052,"083052","Mistretta",NA,0,56752.610221,127467757.066
"19","19","083",283,"283",83053,"083053","Moio Alcantara",NA,0,12814.3145046,8599555.81072
"19","19","083",283,"283",83054,"083054","Monforte San Giorgio",NA,0,49107.7461401,32260939.4393
"19","19","083",283,"283",83055,"083055","Mongiuffi Melia",NA,0,24417.879338,24362391.2813
"19","19","083",283,"283",83056,"083056","Montagnareale",NA,0,18743.5164837,16376785.8112
"19","19","083",283,"283",83057,"083057","Montalbano Elicona",NA,0,50797.8666842,67800901.6116
"19","19","083",283,"283",83058,"083058","Motta Camastra",NA,0,22857.5613074,25308949.5987
"19","19","083",283,"283",83059,"083059","Motta d'Affermo",NA,0,20253.5355286,14576794.2361
"19","19","083",283,"283",83060,"083060","Naso",NA,0,28673.2754418,36738535.5375
"19","19","083",283,"283",83061,"083061","Nizza di Sicilia",NA,0,27954.8410039,13415443.2293
"19","19","083",283,"283",83062,"083062","Novara di Sicilia",NA,0,36063.4732545,49178226.849
"19","19","083",283,"283",83063,"083063","Oliveri",NA,0,14906.5391737,10434863.6229
"19","19","083",283,"283",83064,"083064","Pace del Mela",NA,0,18159.808444,12245408.9934
"19","19","083",283,"283",83065,"083065","Pagliara",NA,0,30533.3436548,14479276.9371
"19","19","083",283,"283",83066,"083066","Patti",NA,0,40195.5611145,50118049.0884
"19","19","083",283,"283",83067,"083067","Pettineo",NA,0,32353.4361814,30616504.3898
"19","19","083",283,"283",83068,"083068","Piraino",NA,0,19633.8710912,16982317.847
"19","19","083",283,"283",83069,"083069","Raccuja",NA,0,29908.6927425,25201729.898
"19","19","083",283,"283",83070,"083070","Reitano",NA,0,19268.3119854,14116541.1768
"19","19","083",283,"283",83071,"083071","Roccafiorita",NA,0,6317.80456178,1168146.51068
"19","19","083",283,"283",83072,"083072","Roccalumera",NA,0,20952.0540864,8905939.65413
"19","19","083",283,"283",83073,"083073","Roccavaldina",NA,0,13501.2592511,7132426.80769
"19","19","083",283,"283",83074,"083074","Roccella Valdemone",NA,0,35321.4323639,41151010.4174
"19","19","083",283,"283",83075,"083075","Rodì Milici",NA,0,42669.0857133,36544751.7398
"19","19","083",283,"283",83076,"083076","Rometta",NA,0,40502.5960628,32144892.5066
"19","19","083",283,"283",83077,"083077","San Filippo del Mela",NA,0,16973.5547479,9847208.07217
"19","19","083",283,"283",83078,"083078","San Fratello",NA,0,50219.9800672,67629226.2834
"19","19","083",283,"283",83079,"083079","San Marco d'Alunzio",NA,0,22356.5459312,26140696.7186
"19","19","083",283,"283",83080,"083080","San Pier Niceto",NA,0,46531.7532672,36695083.5829
"19","19","083",283,"283",83081,"083081","San Piero Patti",NA,0,33244.2586804,41818281.945
"19","19","083",283,"283",83082,"083082","San Salvatore di Fitalia",NA,0,18255.0610491,14996377.191
"19","19","083",283,"283",83083,"083083","Santa Domenica Vittoria",NA,0,29261.598583,20163494.5881
"19","19","083",283,"283",83084,"083084","Sant'Agata di Militello",NA,0,37535.0550679,34232714.0118
"19","19","083",283,"283",83085,"083085","Sant'Alessio Siculo",NA,0,16544.9899576,6169130.83584
"19","19","083",283,"283",83086,"083086","Santa Lucia del Mela",NA,0,49800.5220613,85673940.2604
"19","19","083",283,"283",83087,"083087","Santa Marina Salina",NA,0,14829.7263777,8801815.24624
"19","19","083",283,"283",83088,"083088","Sant'Angelo di Brolo",NA,0,25814.3973459,30385980.6608
"19","19","083",283,"283",83089,"083089","Santa Teresa di Riva",NA,0,23649.7344357,8117502.45927
"19","19","083",283,"283",83090,"083090","San Teodoro",NA,0,19519.3719912,13974084.8876
"19","19","083",283,"283",83091,"083091","Santo Stefano di Camastra",NA,0,21683.1497969,21918234.9509
"19","19","083",283,"283",83092,"083092","Saponara",NA,0,28782.9919507,26261354.1628
"19","19","083",283,"283",83093,"083093","Savoca",NA,0,19357.1473725,9075401.81564
"19","19","083",283,"283",83094,"083094","Scaletta Zanclea",NA,0,9861.67810884,4761765.52475
"19","19","083",283,"283",83095,"083095","Sinagra",NA,0,23582.8766109,24026766.4384
"19","19","083",283,"283",83096,"083096","Spadafora",NA,0,16202.6596308,10528554.8835
"19","19","083",283,"283",83097,"083097","Taormina",NA,0,28451.7691778,13135041.6075
"19","19","083",283,"283",83098,"083098","Torregrotta",NA,0,11252.3337261,4128860.17338
"19","19","083",283,"283",83099,"083099","Tortorici",NA,0,54201.0414761,70500732.788
"19","19","083",283,"283",83100,"083100","Tripi",NA,0,49442.1065282,54666875.4662
"19","19","083",283,"283",83101,"083101","Tusa",NA,0,31367.3247898,41082556.0944
"19","19","083",283,"283",83102,"083102","Ucria",NA,0,26341.0514384,26264371.6384
"19","19","083",283,"283",83103,"083103","Valdina",NA,0,8962.72541359,2603229.45415
"19","19","083",283,"283",83104,"083104","Venetico",NA,0,11860.6595052,4516996.66481
"19","19","083",283,"283",83105,"083105","Villafranca Tirrena",NA,0,20417.6485393,14264201.1951
"19","19","083",283,"283",83106,"083106","Terme Vigliatore",NA,0,22569.4233727,13266570.9776
"19","19","083",283,"283",83107,"083107","Acquedolci",NA,0,21472.9838706,12964053.5539
"19","19","083",283,"283",83108,"083108","Torrenova",NA,0,19396.9480758,12991603.4988
"19","19","084",0,"084",84001,"084001","Agrigento",NA,1,157875.228991,243567817.496
"19","19","084",0,"084",84002,"084002","Alessandria della Rocca",NA,0,41437.1953266,62242653.6118
"19","19","084",0,"084",84003,"084003","Aragona",NA,0,69407.2295803,74767308.6908
"19","19","084",0,"084",84004,"084004","Bivona",NA,0,70340.4777435,88572264.9857
"19","19","084",0,"084",84005,"084005","Burgio",NA,0,34495.5765834,42230772.1118
"19","19","084",0,"084",84006,"084006","Calamonaci",NA,0,39495.5734731,32889965.6363
"19","19","084",0,"084",84007,"084007","Caltabellotta",NA,0,66427.6063382,124086899.116
"19","19","084",0,"084",84008,"084008","Camastra",NA,0,23111.3477181,16315319.8205
"19","19","084",0,"084",84009,"084009","Cammarata",NA,0,104447.713345,192451987.314
"19","19","084",0,"084",84010,"084010","Campobello di Licata",NA,0,63185.5397728,81327509.0744
"19","19","084",0,"084",84011,"084011","Canicattì",NA,0,50595.974756,91859671.142
"19","19","084",0,"084",84012,"084012","Casteltermini",NA,0,53613.7567057,99981037.2447
"19","19","084",0,"084",84013,"084013","Castrofilippo",NA,0,25647.4403391,18075113.0104
"19","19","084",0,"084",84014,"084014","Cattolica Eraclea",NA,0,62284.740569,62050684.4965
"19","19","084",0,"084",84015,"084015","Cianciana",NA,0,37107.1667647,38081665.6262
"19","19","084",0,"084",84016,"084016","Comitini",NA,0,32103.6584059,21889619.2983
"19","19","084",0,"084",84017,"084017","Favara",NA,0,73697.1624627,83621626.7628
"19","19","084",0,"084",84018,"084018","Grotte",NA,0,38499.7938161,23975890.0448
"19","19","084",0,"084",84019,"084019","Joppolo Giancaxio",NA,0,31344.2913913,19141864.9484
"19","19","084",0,"084",84020,"084020","Lampedusa e Linosa",NA,0,57993.2341982,26097613.5304
"19","19","084",0,"084",84021,"084021","Licata",NA,0,90976.1627146,179889042.456
"19","19","084",0,"084",84022,"084022","Lucca Sicula",NA,0,25676.0924356,18632233.7254
"19","19","084",0,"084",84023,"084023","Menfi",NA,0,60281.525825,113549273.735
"19","19","084",0,"084",84024,"084024","Montallegro",NA,0,32187.4620465,27406567.4028
"19","19","084",0,"084",84025,"084025","Montevago",NA,0,31377.3240469,32909207.1979
"19","19","084",0,"084",84026,"084026","Naro",NA,0,106298.567019,207487418.696
"19","19","084",0,"084",84027,"084027","Palma di Montechiaro",NA,0,54316.1846853,77069912.7786
"19","19","084",0,"084",84028,"084028","Porto Empedocle",NA,0,36972.0877359,25382554.1555
"19","19","084",0,"084",84029,"084029","Racalmuto",NA,0,46529.542711,68100408.705
"19","19","084",0,"084",84030,"084030","Raffadali",NA,0,30092.2483845,22299298.6489
"19","19","084",0,"084",84031,"084031","Ravanusa",NA,0,50283.990585,49500557.8894
"19","19","084",0,"084",84032,"084032","Realmonte",NA,0,24326.1886124,20369211.6545
"19","19","084",0,"084",84033,"084033","Ribera",NA,0,62714.9871613,118463280.394
"19","19","084",0,"084",84034,"084034","Sambuca di Sicilia",NA,0,61823.6619515,96371601.2384
"19","19","084",0,"084",84035,"084035","San Biagio Platani",NA,0,38961.8956605,42667863.976
"19","19","084",0,"084",84036,"084036","San Giovanni Gemini",NA,0,23864.6269833,26559463.6898
"19","19","084",0,"084",84037,"084037","Santa Elisabetta",NA,0,22806.56875,16167415.4142
"19","19","084",0,"084",84038,"084038","Santa Margherita di Belice",NA,0,42840.7152761,67275137.6155
"19","19","084",0,"084",84039,"084039","Sant'Angelo Muxaro",NA,0,57419.9785854,64521094.4743
"19","19","084",0,"084",84040,"084040","Santo Stefano Quisquina",NA,0,48079.2766282,85515597.3164
"19","19","084",0,"084",84041,"084041","Sciacca",NA,0,83507.9786391,191716265.563
"19","19","084",0,"084",84042,"084042","Siculiana",NA,0,41594.986985,41095841.3708
"19","19","084",0,"084",84043,"084043","Villafranca Sicula",NA,0,19776.683107,17629015.4724
"19","19","085",0,"085",85001,"085001","Acquaviva Platani",NA,0,21536.0316343,14633451.0105
"19","19","085",0,"085",85002,"085002","Bompensiere",NA,0,26379.887359,19946448.8315
"19","19","085",0,"085",85003,"085003","Butera",NA,0,105147.55899,298469335.729
"19","19","085",0,"085",85004,"085004","Caltanissetta",NA,1,174597.602229,421246588.645
"19","19","085",0,"085",85005,"085005","Campofranco",NA,0,41575.7677766,36112975.917
"19","19","085",0,"085",85006,"085006","Delia",NA,0,16850.5833681,12398747.4368
"19","19","085",0,"085",85007,"085007","Gela",NA,0,96922.8344162,279133738.497
"19","19","085",0,"085",85008,"085008","Marianopoli",NA,0,18240.1961272,13070329.1503
"19","19","085",0,"085",85009,"085009","Mazzarino",NA,0,139484.223106,295589140.356
"19","19","085",0,"085",85010,"085010","Milena",NA,0,24625.896421,24626690.7474
"19","19","085",0,"085",85011,"085011","Montedoro",NA,0,19858.2516864,14533183.762
"19","19","085",0,"085",85012,"085012","Mussomeli",NA,0,73778.290433,164424764.596
"19","19","085",0,"085",85013,"085013","Niscemi",NA,0,48745.7989968,96817157.8251
"19","19","085",0,"085",85014,"085014","Resuttano",NA,0,42378.4395606,38273319.8745
"19","19","085",0,"085",85015,"085015","Riesi",NA,0,49984.0563846,66995109.9893
"19","19","085",0,"085",85016,"085016","San Cataldo",NA,0,53791.4734858,72774525.9586
"19","19","085",0,"085",85017,"085017","Santa Caterina Villarmosa",NA,0,55115.0493117,75813977.0487
"19","19","085",0,"085",85018,"085018","Serradifalco",NA,0,52044.2496312,41938122.6811
"19","19","085",0,"085",85019,"085019","Sommatino",NA,0,30025.1437765,34756637.8072
"19","19","085",0,"085",85020,"085020","Sutera",NA,0,45793.551347,35583600.6582
"19","19","085",0,"085",85021,"085021","Vallelunga Pratameno",NA,0,45811.9007361,39373900.5688
"19","19","085",0,"085",85022,"085022","Villalba",NA,0,33162.9598612,41817858.1878
"19","19","086",0,"086",86001,"086001","Agira",NA,0,93321.359973,164080633.22
"19","19","086",0,"086",86002,"086002","Aidone",NA,0,94534.791331,210775976.95
"19","19","086",0,"086",86003,"086003","Assoro",NA,0,91840.2800902,112149703.406
"19","19","086",0,"086",86004,"086004","Barrafranca",NA,0,42979.4902175,53711921.9143
"19","19","086",0,"086",86005,"086005","Calascibetta",NA,0,72816.3328328,89118057.742
"19","19","086",0,"086",86006,"086006","Catenanuova",NA,0,18487.8677334,11224852.2043
"19","19","086",0,"086",86007,"086007","Centuripe",NA,0,91265.9431932,174194220.155
"19","19","086",0,"086",86008,"086008","Cerami",NA,0,65490.9177951,95046001.5476
"19","19","086",0,"086",86009,"086009","Enna",NA,1,186785.15634,358742721.494
"19","19","086",0,"086",86010,"086010","Gagliano Castelferrato",NA,0,37721.5566553,56236777.4696
"19","19","086",0,"086",86011,"086011","Leonforte",NA,0,48247.7642217,84392778.3323
"19","19","086",0,"086",86012,"086012","Nicosia",NA,0,123024.295152,218506038.352
"19","19","086",0,"086",86013,"086013","Nissoria",NA,0,45343.0761121,61824470.3446
"19","19","086",0,"086",86014,"086014","Piazza Armerina",NA,0,178776.948389,304537549.914
"19","19","086",0,"086",86015,"086015","Pietraperzia",NA,0,65739.2624417,118109777.489
"19","19","086",0,"086",86016,"086016","Regalbuto",NA,0,93564.0919385,170292642.622
"19","19","086",0,"086",86017,"086017","Sperlinga",NA,0,45824.3868345,59138998.7541
"19","19","086",0,"086",86018,"086018","Troina",NA,0,75315.6801877,168277685.384
"19","19","086",0,"086",86019,"086019","Valguarnera Caropepe",NA,0,18550.5357,9413364.11077
"19","19","086",0,"086",86020,"086020","Villarosa",NA,0,48213.8410402,54891878.5414
"19","19","087",287,"287",87001,"087001","Aci Bonaccorsi",NA,0,6428.36504218,1724226.07228
"19","19","087",287,"287",87002,"087002","Aci Castello",NA,0,21859.9785269,8754235.32102
"19","19","087",287,"287",87003,"087003","Aci Catena",NA,0,18092.9872622,8507823.70903
"19","19","087",287,"287",87004,"087004","Acireale",NA,0,42036.1159836,40450170.4182
"19","19","087",287,"287",87005,"087005","Aci Sant'Antonio",NA,0,20241.2460472,14333380.0276
"19","19","087",287,"287",87006,"087006","Adrano",NA,0,53659.1462699,83220855.5488
"19","19","087",287,"287",87007,"087007","Belpasso",NA,0,109985.044672,166326634.207
"19","19","087",287,"287",87008,"087008","Biancavilla",NA,0,54478.2484978,70275236.4526
"19","19","087",287,"287",87009,"087009","Bronte",NA,0,147682.730236,250856971.007
"19","19","087",287,"287",87010,"087010","Calatabiano",NA,0,25281.3613199,26441437.9546
"19","19","087",287,"287",87011,"087011","Caltagirone",NA,0,140190.874177,383373431.678
"19","19","087",287,"287",87012,"087012","Camporotondo Etneo",NA,0,13493.8142657,6554024.18317
"19","19","087",287,"287",87013,"087013","Castel di Iudica",NA,0,60870.9691005,103209565.056
"19","19","087",287,"287",87014,"087014","Castiglione di Sicilia",NA,0,74603.6169359,118901984.025
"19","19","087",287,"287",87015,"087015","Catania",NA,1,101371.561011,182817972.5
"19","19","087",287,"287",87016,"087016","Fiumefreddo di Sicilia",NA,0,20212.6017413,12163479.4303
"19","19","087",287,"287",87017,"087017","Giarre",NA,0,39772.3992347,27354429.0327
"19","19","087",287,"287",87018,"087018","Grammichele",NA,0,36062.1010516,32066173.739
"19","19","087",287,"287",87019,"087019","Gravina di Catania",NA,0,11811.8573232,5135478.89577
"19","19","087",287,"287",87020,"087020","Licodia Eubea",NA,0,84838.3736408,112445166.761
"19","19","087",287,"287",87021,"087021","Linguaglossa",NA,0,43364.0228314,60246554.0235
"19","19","087",287,"287",87022,"087022","Maletto",NA,0,35212.5958977,40957085.4302
"19","19","087",287,"287",87023,"087023","Mascali",NA,0,33549.8702425,37845989.3779
"19","19","087",287,"287",87024,"087024","Mascalucia",NA,0,23956.7122499,16306032.3379
"19","19","087",287,"287",87025,"087025","Militello in Val di Catania",NA,0,44878.9165396,62474697.1501
"19","19","087",287,"287",87026,"087026","Milo",NA,0,23441.6739951,16671441.515
"19","19","087",287,"287",87027,"087027","Mineo",NA,0,99658.8431487,245267506.827
"19","19","087",287,"287",87028,"087028","Mirabella Imbaccari",NA,0,23443.6570212,15300992.8147
"19","19","087",287,"287",87029,"087029","Misterbianco",NA,0,39924.5613357,37670544.381
"19","19","087",287,"287",87030,"087030","Motta Sant'Anastasia",NA,0,37374.450254,35699855.5705
"19","19","087",287,"287",87031,"087031","Nicolosi",NA,0,40245.2664393,42650538.8611
"19","19","087",287,"287",87032,"087032","Palagonia",NA,0,40444.2462348,57785108.6632
"19","19","087",287,"287",87033,"087033","Paternò",NA,0,70401.6675594,144680286.418
"19","19","087",287,"287",87034,"087034","Pedara",NA,0,27525.4954091,19239349.7535
"19","19","087",287,"287",87035,"087035","Piedimonte Etneo",NA,0,42035.6960288,26543305.3898
"19","19","087",287,"287",87036,"087036","Raddusa",NA,0,26538.7749871,23385969.6334
"19","19","087",287,"287",87037,"087037","Ramacca",NA,0,135469.871118,306433141.987
"19","19","087",287,"287",87038,"087038","Randazzo",NA,0,111642.098697,205613539.254
"19","19","087",287,"287",87039,"087039","Riposto",NA,0,29034.6918636,13256108.4076
"19","19","087",287,"287",87040,"087040","San Cono",NA,0,10575.0496318,6631293.51371
"19","19","087",287,"287",87041,"087041","San Giovanni la Punta",NA,0,18458.1644801,10849677.8267
"19","19","087",287,"287",87042,"087042","San Gregorio di Catania",NA,0,11898.8860389,5619269.17498
"19","19","087",287,"287",87043,"087043","San Michele di Ganzaria",NA,0,27212.0423607,25812272.6993
"19","19","087",287,"287",87044,"087044","San Pietro Clarenza",NA,0,12777.8564348,6272684.66299
"19","19","087",287,"287",87045,"087045","Sant'Agata li Battiati",NA,0,10305.1752421,3119140.67894
"19","19","087",287,"287",87046,"087046","Sant'Alfio",NA,0,38736.1824682,25859446.2893
"19","19","087",287,"287",87047,"087047","Santa Maria di Licodia",NA,0,29626.3294594,26276651.4742
"19","19","087",287,"287",87048,"087048","Santa Venerina",NA,0,28684.7774949,19025851.3226
"19","19","087",287,"287",87049,"087049","Scordia",NA,0,21446.7638749,24309292.0364
"19","19","087",287,"287",87050,"087050","Trecastagni",NA,0,29603.7000674,19156137.8198
"19","19","087",287,"287",87051,"087051","Tremestieri Etneo",NA,0,16922.8637076,6490265.11651
"19","19","087",287,"287",87052,"087052","Valverde",NA,0,11816.044423,5514193.32652
"19","19","087",287,"287",87053,"087053","Viagrande",NA,0,19434.2342598,10094413.7323
"19","19","087",287,"287",87054,"087054","Vizzini",NA,0,75937.457015,126750914.153
"19","19","087",287,"287",87055,"087055","Zafferana Etnea",NA,0,49042.7104042,76865133.2226
"19","19","087",287,"287",87056,"087056","Mazzarrone",NA,0,30259.8256073,34783358.8596
"19","19","087",287,"287",87057,"087057","Maniace",NA,0,36874.8975617,37700671.4289
"19","19","087",287,"287",87058,"087058","Ragalna",NA,0,40196.5596869,39527894.5703
"19","19","088",0,"088",88001,"088001","Acate",NA,0,61849.1923828,102468191.824
"19","19","088",0,"088",88002,"088002","Chiaramonte Gulfi",NA,0,68659.9481638,127374130.224
"19","19","088",0,"088",88003,"088003","Comiso",NA,0,59116.0130913,65400783.4918
"19","19","088",0,"088",88004,"088004","Giarratana",NA,0,52568.8754179,43629278.4602
"19","19","088",0,"088",88005,"088005","Ispica",NA,0,53819.6373429,113660225.994
"19","19","088",0,"088",88006,"088006","Modica",NA,0,170173.577345,292377024.618
"19","19","088",0,"088",88007,"088007","Monterosso Almo",NA,0,56057.2064499,56550380.5219
"19","19","088",0,"088",88008,"088008","Pozzallo",NA,0,26513.2748301,15417642.7273
"19","19","088",0,"088",88009,"088009","Ragusa",NA,1,185503.48689,444706045.067
"19","19","088",0,"088",88010,"088010","Santa Croce Camerina",NA,0,32827.9677645,41088712.6742
"19","19","088",0,"088",88011,"088011","Scicli",NA,0,64927.0758155,138725670.331
"19","19","088",0,"088",88012,"088012","Vittoria",NA,0,84647.7572128,182493342.753
"19","19","089",0,"089",89001,"089001","Augusta",NA,0,146562.744842,111489642.009
"19","19","089",0,"089",89002,"089002","Avola",NA,0,42057.3340061,74592252.1956
"19","19","089",0,"089",89003,"089003","Buccheri",NA,0,51168.6873142,57831041.3869
"19","19","089",0,"089",89004,"089004","Buscemi",NA,0,54130.9332115,52050981.2955
"19","19","089",0,"089",89005,"089005","Canicattini Bagni",NA,0,21229.625604,15062851.6909
"19","19","089",0,"089",89006,"089006","Carlentini",NA,0,85374.9663695,158911788.444
"19","19","089",0,"089",89007,"089007","Cassaro",NA,0,24033.1697213,19615465.6864
"19","19","089",0,"089",89008,"089008","Ferla",NA,0,29476.8642672,24897599.0294
"19","19","089",0,"089",89009,"089009","Floridia",NA,0,31670.9589277,26477458.1968
"19","19","089",0,"089",89010,"089010","Francofonte",NA,0,68799.7973317,74200692.4956
"19","19","089",0,"089",89011,"089011","Lentini",NA,0,101260.89385,216778971.145
"19","19","089",0,"089",89012,"089012","Melilli",NA,0,123549.402211,136481607.884
"19","19","089",0,"089",89013,"089013","Noto",NA,0,181532.090469,555217451.464
"19","19","089",0,"089",89014,"089014","Pachino",NA,0,47743.4296546,50982518.7091
"19","19","089",0,"089",89015,"089015","Palazzolo Acreide",NA,0,80286.7727213,87533972.1927
"19","19","089",0,"089",89016,"089016","Rosolini",NA,0,89155.9508711,76468514.3642
"19","19","089",0,"089",89017,"089017","Siracusa",NA,1,129272.714993,207837801.224
"19","19","089",0,"089",89018,"089018","Solarino",NA,0,18119.7181508,13020306.591
"19","19","089",0,"089",89019,"089019","Sortino",NA,0,51275.8576145,93329642.2732
"19","19","089",0,"089",89020,"089020","Portopalo di Capo Passero",NA,0,31621.1473762,15098777.4328
"19","19","089",0,"089",89021,"089021","Priolo Gargallo",NA,0,51828.9511702,56953308.6425
"20","20","090",0,"090",90001,"090001","Aggius",NA,0,59120.5715332,86304513.9075
"20","20","090",0,"090",90002,"090002","Alà dei Sardi",NA,0,75161.0644995,197989126.195
"20","20","090",0,"090",90003,"090003","Alghero",NA,0,142202.573727,225913390.62
"20","20","090",0,"090",90004,"090004","Anela",NA,0,34336.9727858,36890223.063
"20","20","090",0,"090",90005,"090005","Ardara",NA,0,34588.2773577,38188637.03
